"","Fecha","Pesos por dólar"
"5373",2006-07-30,10.8968
"5374",2006-07-31,10.8968
"5375",2006-08-01,10.8947
"5376",2006-08-02,10.9181
"5377",2006-08-03,11.0203
"5378",2006-08-04,10.9537
"5379",2006-08-05,10.9802
"5380",2006-08-06,10.9802
"5381",2006-08-07,10.9802
"5382",2006-08-08,10.8908
"5383",2006-08-09,10.8838
"5384",2006-08-10,10.9113
"5385",2006-08-11,10.8386
"5386",2006-08-12,10.8808
"5387",2006-08-13,10.8808
"5388",2006-08-14,10.8808
"5389",2006-08-15,10.8147
"5390",2006-08-16,10.8028
"5391",2006-08-17,10.825
"5392",2006-08-18,10.75
"5393",2006-08-19,10.748
"5394",2006-08-20,10.748
"5395",2006-08-21,10.748
"5396",2006-08-22,10.8217
"5397",2006-08-23,10.8038
"5398",2006-08-24,10.804
"5399",2006-08-25,10.8428
"5400",2006-08-26,10.922
"5401",2006-08-27,10.922
"5402",2006-08-28,10.922
"5403",2006-08-29,10.9528
"5404",2006-08-30,10.9347
"5405",2006-08-31,10.9047
"5406",2006-09-01,10.865
"5407",2006-09-02,10.9037
"5408",2006-09-03,10.9037
"5409",2006-09-04,10.9037
"5410",2006-09-05,10.8952
"5411",2006-09-06,10.8476
"5412",2006-09-07,10.8438
"5413",2006-09-08,10.938
"5414",2006-09-09,11.0196
"5415",2006-09-10,11.0196
"5416",2006-09-11,11.0196
"5417",2006-09-12,11.0271
"5418",2006-09-13,11.0705
"5419",2006-09-14,11.0361
"5420",2006-09-15,11.0117
"5421",2006-09-16,10.9818
"5422",2006-09-17,10.9818
"5423",2006-09-18,10.9818
"5424",2006-09-19,10.9468
"5425",2006-09-20,10.9273
"5426",2006-09-21,10.9227
"5427",2006-09-22,10.9346
"5428",2006-09-23,10.9953
"5429",2006-09-24,10.9953
"5430",2006-09-25,10.9953
"5431",2006-09-26,11.0877
"5432",2006-09-27,11.105
"5433",2006-09-28,11.0418
"5434",2006-09-29,11.0152
"5435",2006-09-30,11.0502
"5436",2006-10-01,11.0502
"5437",2006-10-02,11.0502
"5438",2006-10-03,10.9935
"5439",2006-10-04,10.9733
"5440",2006-10-05,11.0404
"5441",2006-10-06,11.0533
"5442",2006-10-07,11.0185
"5443",2006-10-08,11.0185
"5444",2006-10-09,11.0185
"5445",2006-10-10,11.0624
"5446",2006-10-11,11.0842
"5447",2006-10-12,11.0597
"5448",2006-10-13,11.0248
"5449",2006-10-14,10.9406
"5450",2006-10-15,10.9406
"5451",2006-10-16,10.9406
"5452",2006-10-17,10.8765
"5453",2006-10-18,10.8364
"5454",2006-10-19,10.8703
"5455",2006-10-20,10.8257
"5456",2006-10-21,10.806
"5457",2006-10-22,10.806
"5458",2006-10-23,10.806
"5459",2006-10-24,10.8169
"5460",2006-10-25,10.8489
"5461",2006-10-26,10.8289
"5462",2006-10-27,10.7918
"5463",2006-10-28,10.7313
"5464",2006-10-29,10.7313
"5465",2006-10-30,10.7313
"5466",2006-10-31,10.7093
"5467",2006-11-01,10.774
"5468",2006-11-02,10.764
"5469",2006-11-03,10.764
"5470",2006-11-04,10.7449
"5471",2006-11-05,10.7449
"5472",2006-11-06,10.7449
"5473",2006-11-07,10.7948
"5474",2006-11-08,10.8344
"5475",2006-11-09,10.82
"5476",2006-11-10,10.8598
"5477",2006-11-11,10.8632
"5478",2006-11-12,10.8632
"5479",2006-11-13,10.8632
"5480",2006-11-14,10.9158
"5481",2006-11-15,10.9263
"5482",2006-11-16,10.8675
"5483",2006-11-17,10.8595
"5484",2006-11-18,10.8527
"5485",2006-11-19,10.8527
"5486",2006-11-20,10.8527
"5487",2006-11-21,10.8527
"5488",2006-11-22,10.9524
"5489",2006-11-23,11.0021
"5490",2006-11-24,10.9756
"5491",2006-11-25,10.9682
"5492",2006-11-26,10.9682
"5493",2006-11-27,10.9682
"5494",2006-11-28,11.0242
"5495",2006-11-29,11.052
"5496",2006-11-30,11.0454
"5497",2006-12-01,10.9983
"5498",2006-12-02,10.9983
"5499",2006-12-03,10.9983
"5500",2006-12-04,10.9983
"5501",2006-12-05,10.9975
"5502",2006-12-06,10.9595
"5503",2006-12-07,10.894
"5504",2006-12-08,10.862
"5505",2006-12-09,10.8558
"5506",2006-12-10,10.8558
"5507",2006-12-11,10.8558
"5508",2006-12-12,10.8606
"5509",2006-12-13,10.8606
"5510",2006-12-14,10.8375
"5511",2006-12-15,10.8255
"5512",2006-12-16,10.7922
"5513",2006-12-17,10.7922
"5514",2006-12-18,10.7922
"5515",2006-12-19,10.774
"5516",2006-12-20,10.8002
"5517",2006-12-21,10.8492
"5518",2006-12-22,10.8075
"5519",2006-12-23,10.8411
"5520",2006-12-24,10.8411
"5521",2006-12-25,10.8411
"5522",2006-12-26,10.8411
"5523",2006-12-27,10.8597
"5524",2006-12-28,10.8747
"5525",2006-12-29,10.881
"5526",2006-12-30,10.8755
"5527",2006-12-31,10.8755
"5528",2007-01-01,10.8755
"5529",2007-01-02,10.8755
"5530",2007-01-03,10.8116
"5531",2007-01-04,10.7815
"5532",2007-01-05,10.7708
"5533",2007-01-06,10.865
"5534",2007-01-07,10.865
"5535",2007-01-08,10.865
"5536",2007-01-09,10.9355
"5537",2007-01-10,10.9705
"5538",2007-01-11,11.0091
"5539",2007-01-12,11.0333
"5540",2007-01-13,10.965
"5541",2007-01-14,10.965
"5542",2007-01-15,10.965
"5543",2007-01-16,10.9765
"5544",2007-01-17,10.9419
"5545",2007-01-18,10.986
"5546",2007-01-19,10.9234
"5547",2007-01-20,10.9232
"5548",2007-01-21,10.9232
"5549",2007-01-22,10.9232
"5550",2007-01-23,10.8824
"5551",2007-01-24,10.8918
"5552",2007-01-25,10.9645
"5553",2007-01-26,10.9486
"5554",2007-01-27,10.9753
"5555",2007-01-28,10.9753
"5556",2007-01-29,10.9753
"5557",2007-01-30,11.0402
"5558",2007-01-31,11.0855
"5559",2007-02-01,11.0548
"5560",2007-02-02,11.0382
"5561",2007-02-03,10.982
"5562",2007-02-04,10.982
"5563",2007-02-05,10.982
"5564",2007-02-06,10.982
"5565",2007-02-07,10.9921
"5566",2007-02-08,10.9192
"5567",2007-02-09,10.937
"5568",2007-02-10,10.9683
"5569",2007-02-11,10.9683
"5570",2007-02-12,10.9683
"5571",2007-02-13,10.9601
"5572",2007-02-14,11.0227
"5573",2007-02-15,10.9915
"5574",2007-02-16,10.9152
"5575",2007-02-17,10.9522
"5576",2007-02-18,10.9522
"5577",2007-02-19,10.9522
"5578",2007-02-20,10.9958
"5579",2007-02-21,10.9778
"5580",2007-02-22,10.9755
"5581",2007-02-23,11.0023
"5582",2007-02-24,10.9683
"5583",2007-02-25,10.9683
"5584",2007-02-26,10.9683
"5585",2007-02-27,11.0397
"5586",2007-02-28,11.079
"5587",2007-03-01,11.1493
"5588",2007-03-02,11.1682
"5589",2007-03-03,11.1917
"5590",2007-03-04,11.1917
"5591",2007-03-05,11.1917
"5592",2007-03-06,11.1817
"5593",2007-03-07,11.1762
"5594",2007-03-08,11.1473
"5595",2007-03-09,11.1555
"5596",2007-03-10,11.1426
"5597",2007-03-11,11.1426
"5598",2007-03-12,11.1426
"5599",2007-03-13,11.1205
"5600",2007-03-14,11.1483
"5601",2007-03-15,11.1727
"5602",2007-03-16,11.1867
"5603",2007-03-17,11.1348
"5604",2007-03-18,11.1348
"5605",2007-03-19,11.1348
"5606",2007-03-20,11.1348
"5607",2007-03-21,11.1664
"5608",2007-03-22,11.112
"5609",2007-03-23,11.0796
"5610",2007-03-24,11.022
"5611",2007-03-25,11.022
"5612",2007-03-26,11.022
"5613",2007-03-27,11.0166
"5614",2007-03-28,11.0253
"5615",2007-03-29,11.047
"5616",2007-03-30,11.0813
"5617",2007-03-31,11.0507
"5618",2007-04-01,11.0507
"5619",2007-04-02,11.0507
"5620",2007-04-03,11.0322
"5621",2007-04-04,11.0336
"5622",2007-04-05,10.9797
"5623",2007-04-06,10.9797
"5624",2007-04-07,10.9797
"5625",2007-04-08,10.9797
"5626",2007-04-09,10.9797
"5627",2007-04-10,10.9976
"5628",2007-04-11,10.9705
"5629",2007-04-12,11.0126
"5630",2007-04-13,10.984
"5631",2007-04-14,11.0135
"5632",2007-04-15,11.0135
"5633",2007-04-16,11.0135
"5634",2007-04-17,10.9917
"5635",2007-04-18,10.9856
"5636",2007-04-19,10.9911
"5637",2007-04-20,10.992
"5638",2007-04-21,11.0048
"5639",2007-04-22,11.0048
"5640",2007-04-23,11.0048
"5641",2007-04-24,10.979
"5642",2007-04-25,10.9637
"5643",2007-04-26,11.0053
"5644",2007-04-27,10.9369
"5645",2007-04-28,10.9312
"5646",2007-04-29,10.9312
"5647",2007-04-30,10.9312
"5648",2007-05-01,10.9305
"5649",2007-05-02,10.9305
"5650",2007-05-03,10.9278
"5651",2007-05-04,10.9262
"5652",2007-05-05,10.902
"5653",2007-05-06,10.902
"5654",2007-05-07,10.902
"5655",2007-05-08,10.8852
"5656",2007-05-09,10.8558
"5657",2007-05-10,10.8513
"5658",2007-05-11,10.8269
"5659",2007-05-12,10.8178
"5660",2007-05-13,10.8178
"5661",2007-05-14,10.8178
"5662",2007-05-15,10.8148
"5663",2007-05-16,10.7987
"5664",2007-05-17,10.8032
"5665",2007-05-18,10.7905
"5666",2007-05-19,10.8033
"5667",2007-05-20,10.8033
"5668",2007-05-21,10.8033
"5669",2007-05-22,10.8223
"5670",2007-05-23,10.7963
"5671",2007-05-24,10.7598
"5672",2007-05-25,10.7688
"5673",2007-05-26,10.8354
"5674",2007-05-27,10.8354
"5675",2007-05-28,10.8354
"5676",2007-05-29,10.7803
"5677",2007-05-30,10.7788
"5678",2007-05-31,10.7873
"5679",2007-06-01,10.818
"5680",2007-06-02,10.7445
"5681",2007-06-03,10.7445
"5682",2007-06-04,10.7445
"5683",2007-06-05,10.7131
"5684",2007-06-06,10.7441
"5685",2007-06-07,10.7809
"5686",2007-06-08,10.845
"5687",2007-06-09,10.9043
"5688",2007-06-10,10.9043
"5689",2007-06-11,10.9043
"5690",2007-06-12,10.9702
"5691",2007-06-13,10.9307
"5692",2007-06-14,10.9331
"5693",2007-06-15,10.9538
"5694",2007-06-16,10.9012
"5695",2007-06-17,10.9012
"5696",2007-06-18,10.9012
"5697",2007-06-19,10.8148
"5698",2007-06-20,10.776
"5699",2007-06-21,10.7494
"5700",2007-06-22,10.7713
"5701",2007-06-23,10.8266
"5702",2007-06-24,10.8266
"5703",2007-06-25,10.8266
"5704",2007-06-26,10.808
"5705",2007-06-27,10.8189
"5706",2007-06-28,10.8398
"5707",2007-06-29,10.8661
"5708",2007-06-30,10.7926
"5709",2007-07-01,10.7926
"5710",2007-07-02,10.7926
"5711",2007-07-03,10.7946
"5712",2007-07-04,10.7697
"5713",2007-07-05,10.7698
"5714",2007-07-06,10.76
"5715",2007-07-07,10.7936
"5716",2007-07-08,10.7936
"5717",2007-07-09,10.7936
"5718",2007-07-10,10.7828
"5719",2007-07-11,10.7531
"5720",2007-07-12,10.7917
"5721",2007-07-13,10.8248
"5722",2007-07-14,10.7799
"5723",2007-07-15,10.7799
"5724",2007-07-16,10.7799
"5725",2007-07-17,10.7608
"5726",2007-07-18,10.7653
"5727",2007-07-19,10.7628
"5728",2007-07-20,10.752
"5729",2007-07-21,10.7207
"5730",2007-07-22,10.7207
"5731",2007-07-23,10.7207
"5732",2007-07-24,10.7843
"5733",2007-07-25,10.764
"5734",2007-07-26,10.7846
"5735",2007-07-27,10.8712
"5736",2007-07-28,10.9436
"5737",2007-07-29,10.9436
"5738",2007-07-30,10.9436
"5739",2007-07-31,10.9973
"5740",2007-08-01,10.9812
"5741",2007-08-02,10.9273
"5742",2007-08-03,10.9663
"5743",2007-08-04,10.9402
"5744",2007-08-05,10.9402
"5745",2007-08-06,10.9402
"5746",2007-08-07,10.9677
"5747",2007-08-08,10.9886
"5748",2007-08-09,10.9613
"5749",2007-08-10,10.9209
"5750",2007-08-11,10.9832
"5751",2007-08-12,10.9832
"5752",2007-08-13,10.9832
"5753",2007-08-14,11.0173
"5754",2007-08-15,10.9915
"5755",2007-08-16,11.0549
"5756",2007-08-17,11.1148
"5757",2007-08-18,11.2676
"5758",2007-08-19,11.2676
"5759",2007-08-20,11.2676
"5760",2007-08-21,11.1259
"5761",2007-08-22,11.1053
"5762",2007-08-23,11.1213
"5763",2007-08-24,11.0736
"5764",2007-08-25,11.0489
"5765",2007-08-26,11.0489
"5766",2007-08-27,11.0489
"5767",2007-08-28,11.0413
"5768",2007-08-29,11.0382
"5769",2007-08-30,11.092
"5770",2007-08-31,11.1062
"5771",2007-09-01,11.0848
"5772",2007-09-02,11.0848
"5773",2007-09-03,11.0848
"5774",2007-09-04,11.0378
"5775",2007-09-05,11.0169
"5776",2007-09-06,11.0265
"5777",2007-09-07,11.0848
"5778",2007-09-08,11.0658
"5779",2007-09-09,11.0658
"5780",2007-09-10,11.0658
"5781",2007-09-11,11.1227
"5782",2007-09-12,11.1407
"5783",2007-09-13,11.1057
"5784",2007-09-14,11.072
"5785",2007-09-15,11.0743
"5786",2007-09-16,11.0743
"5787",2007-09-17,11.0743
"5788",2007-09-18,11.111
"5789",2007-09-19,11.1471
"5790",2007-09-20,11.0959
"5791",2007-09-21,10.9871
"5792",2007-09-22,10.9687
"5793",2007-09-23,10.9687
"5794",2007-09-24,10.9687
"5795",2007-09-25,10.9517
"5796",2007-09-26,10.9391
"5797",2007-09-27,10.9438
"5798",2007-09-28,10.9243
"5799",2007-09-29,10.9203
"5800",2007-09-30,10.9203
"5801",2007-10-01,10.9203
"5802",2007-10-02,10.9315
"5803",2007-10-03,10.9224
"5804",2007-10-04,10.921
"5805",2007-10-05,10.8685
"5806",2007-10-06,10.8963
"5807",2007-10-07,10.8963
"5808",2007-10-08,10.8963
"5809",2007-10-09,10.8557
"5810",2007-10-10,10.8589
"5811",2007-10-11,10.8379
"5812",2007-10-12,10.8383
"5813",2007-10-13,10.8101
"5814",2007-10-14,10.8101
"5815",2007-10-15,10.8101
"5816",2007-10-16,10.8252
"5817",2007-10-17,10.8133
"5818",2007-10-18,10.8418
"5819",2007-10-19,10.8181
"5820",2007-10-20,10.8133
"5821",2007-10-21,10.8133
"5822",2007-10-22,10.8133
"5823",2007-10-23,10.7976
"5824",2007-10-24,10.8404
"5825",2007-10-25,10.824
"5826",2007-10-26,10.8348
"5827",2007-10-27,10.8291
"5828",2007-10-28,10.8291
"5829",2007-10-29,10.8291
"5830",2007-10-30,10.7523
"5831",2007-10-31,10.7112
"5832",2007-11-01,10.7198
"5833",2007-11-02,10.7023
"5834",2007-11-03,10.7023
"5835",2007-11-04,10.7023
"5836",2007-11-05,10.7023
"5837",2007-11-06,10.6639
"5838",2007-11-07,10.7308
"5839",2007-11-08,10.7046
"5840",2007-11-09,10.7435
"5841",2007-11-10,10.8108
"5842",2007-11-11,10.8108
"5843",2007-11-12,10.8108
"5844",2007-11-13,10.8808
"5845",2007-11-14,10.9378
"5846",2007-11-15,10.8941
"5847",2007-11-16,10.8685
"5848",2007-11-17,10.9145
"5849",2007-11-18,10.9145
"5850",2007-11-19,10.9145
"5851",2007-11-20,10.9145
"5852",2007-11-21,10.9353
"5853",2007-11-22,10.9687
"5854",2007-11-23,11.0037
"5855",2007-11-24,10.979
"5856",2007-11-25,10.979
"5857",2007-11-26,10.979
"5858",2007-11-27,10.9733
"5859",2007-11-28,10.981
"5860",2007-11-29,10.9695
"5861",2007-11-30,10.9345
"5862",2007-12-01,10.9417
"5863",2007-12-02,10.9417
"5864",2007-12-03,10.9417
"5865",2007-12-04,10.8968
"5866",2007-12-05,10.9124
"5867",2007-12-06,10.9059
"5868",2007-12-07,10.8592
"5869",2007-12-08,10.8367
"5870",2007-12-09,10.8367
"5871",2007-12-10,10.8367
"5872",2007-12-11,10.8128
"5873",2007-12-12,10.8185
"5874",2007-12-13,10.8185
"5875",2007-12-14,10.8025
"5876",2007-12-15,10.8376
"5877",2007-12-16,10.8376
"5878",2007-12-17,10.8376
"5879",2007-12-18,10.8249
"5880",2007-12-19,10.846
"5881",2007-12-20,10.8553
"5882",2007-12-21,10.8412
"5883",2007-12-22,10.8363
"5884",2007-12-23,10.8363
"5885",2007-12-24,10.8363
"5886",2007-12-25,10.8203
"5887",2007-12-26,10.8203
"5888",2007-12-27,10.8132
"5889",2007-12-28,10.8105
"5890",2007-12-29,10.8662
"5891",2007-12-30,10.8662
"5892",2007-12-31,10.8662
"5893",2008-01-01,10.9043
"5894",2008-01-02,10.9043
"5895",2008-01-03,10.9157
"5896",2008-01-04,10.8972
"5897",2008-01-05,10.8842
"5898",2008-01-06,10.8842
"5899",2008-01-07,10.8842
"5900",2008-01-08,10.9277
"5901",2008-01-09,10.9208
"5902",2008-01-10,10.885
"5903",2008-01-11,10.962
"5904",2008-01-12,10.9572
"5905",2008-01-13,10.9572
"5906",2008-01-14,10.9572
"5907",2008-01-15,10.9318
"5908",2008-01-16,10.914
"5909",2008-01-17,10.9203
"5910",2008-01-18,10.9458
"5911",2008-01-19,10.9445
"5912",2008-01-20,10.9445
"5913",2008-01-21,10.9445
"5914",2008-01-22,10.9235
"5915",2008-01-23,10.9813
"5916",2008-01-24,10.9232
"5917",2008-01-25,10.9522
"5918",2008-01-26,10.8934
"5919",2008-01-27,10.8934
